Issue Type,Summary,Description,Epic Name,Epic Link,Labels,Priority,Requirement ID,Phase,Acceptance Criteria,Component
Story,UAM-NET-012: Support destination allow/warn/block actions through endpoint/network integrations when configured,"h2. Normative
The platform shall support destination allow/warn/block actions through endpoint/network integrations when configured.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-NET-012`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-NET-012
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-06
",,EPIC-P1-06,"phase-1,visibility,uam,req-id,must,uam-net-012",High,UAM-NET-012,1,Given synthetic fixtures for tenant A; when exercising `UAM-NET-012`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-NET
Story,UAM-NET-013: Retain only metadata by default and require explicit separate scope for content inspection,"h2. Normative
The platform shall retain only metadata by default and require explicit separate scope for content inspection.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-NET-013`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-NET-013
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-06
",,EPIC-P1-06,"phase-1,visibility,uam,req-id,must,uam-net-013",High,UAM-NET-013,1,Given synthetic fixtures for tenant A; when exercising `UAM-NET-013`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-NET
Story,UAM-NET-014: Report collector limitations for encrypted/proxied/virtualized network contexts,"h2. Normative
The platform shall report collector limitations for encrypted/proxied/virtualized network contexts.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-NET-014`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-NET-014
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-06
",,EPIC-P1-06,"phase-1,visibility,uam,req-id,must,uam-net-014",High,UAM-NET-014,1,Given synthetic fixtures for tenant A; when exercising `UAM-NET-014`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-NET
Story,DASH-001: Provide security/risk overview dashboard with organization posture and top changes,"h2. Normative
The platform shall provide security/risk overview dashboard with organization posture and top changes.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-001`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-001
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-001",High,DASH-001,1,Given synthetic fixtures for tenant A; when exercising `DASH-001`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,"DASH-002: Provide high-risk users dashboard with factors, trends, severity and last activity","h2. Normative
The platform shall provide high-risk users dashboard with factors, trends, severity and last activity.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-002`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-002
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-002",High,DASH-002,1,Given synthetic fixtures for tenant A; when exercising `DASH-002`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,DASH-003: Provide group/department risk dashboard,"h2. Normative
The platform shall provide group/department risk dashboard.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-003`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-003
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-003",High,DASH-003,1,Given synthetic fixtures for tenant A; when exercising `DASH-003`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,"DASH-004: Provide alert operations dashboard with severity, status, SLA age, policy and assignee","h2. Normative
The platform shall provide alert operations dashboard with severity, status, SLA age, policy and assignee.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-004`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-004
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-004",High,DASH-004,1,Given synthetic fixtures for tenant A; when exercising `DASH-004`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,"DASH-005: Provide investigation/case dashboard with status, owner, priority and age","h2. Normative
The platform shall provide investigation/case dashboard with status, owner, priority and age.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-005`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-005
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-005",High,DASH-005,1,Given synthetic fixtures for tenant A; when exercising `DASH-005`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,"DASH-006: Provide sensitive-data/DLP dashboard with channels, destinations and actions","h2. Normative
The platform shall provide sensitive-data/DLP dashboard with channels, destinations and actions.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-006`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-006
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-006",High,DASH-006,1,Given synthetic fixtures for tenant A; when exercising `DASH-006`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,DASH-007: Provide workforce productivity dashboard with productive/neutral/unproductive active time and trends,"h2. Normative
The platform shall provide workforce productivity dashboard with productive/neutral/unproductive active time and trends.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-007`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-007
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-007",High,DASH-007,1,Given synthetic fixtures for tenant A; when exercising `DASH-007`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,DASH-008: Provide workload/wellbeing dashboard using privacy-preserving aggregate indicators,"h2. Normative
The platform shall provide workload/wellbeing dashboard using privacy-preserving aggregate indicators.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-008`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-008
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-008",High,DASH-008,1,Given synthetic fixtures for tenant A; when exercising `DASH-008`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,DASH-009: Provide technology/app utilization dashboard,"h2. Normative
The platform shall provide technology/app utilization dashboard.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-009`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-009
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-009",High,DASH-009,1,Given synthetic fixtures for tenant A; when exercising `DASH-009`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
Story,DASH-010: Provide AI adoption and AI governance dashboard,"h2. Normative
The platform shall provide AI adoption and AI governance dashboard.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `DASH-010`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: DASH-010
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-07
",,EPIC-P1-07,"phase-1,visibility,ux,req-id,must,dash-010",High,DASH-010,1,Given synthetic fixtures for tenant A; when exercising `DASH-010`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,DASH
